parcel_id,year,season,crop,area,production,yield,sowing_date,harvest_date,fertilizer,pesticide,irrigation_count
P0084,2023,Rabi,Rice,0.96,2.32,2.42,2023-10-01,2024-01-29,DAP,Chlorpyrifos,11
P0084,2023,Summer,Rice,0.96,5.56,5.79,2023-10-08,2024-02-27,Organic Compost,Tricyclazole,23
P0084,2024,Kharif,Groundnut,0.96,2.41,2.51,2024-07-09,2024-11-15,DAP,Carbendazim,16
P0084,2024,Rabi,Groundnut,0.96,1.53,1.59,2024-06-17,2024-10-29,MOP,Carbendazim,25
P0084,2024,Summer,Groundnut,0.96,2.27,2.36,2024-06-10,2024-11-06,NPK 19:19:19,None,21
P0085,2020,Kharif,Sugarcane,0.46,1.33,2.89,2020-07-07,2020-10-30,Organic Compost,Tricyclazole,19
P0085,2020,Summer,Rice,0.46,2.4,5.22,2020-07-11,2020-11-17,MOP,Tricyclazole,16
P0085,2021,Rabi,Rice,0.46,2.04,4.44,2021-07-27,2021-12-21,MOP,Tricyclazole,23
P0085,2022,Kharif,Rice,0.46,1.18,2.56,2022-10-13,2023-02-20,Organic Compost,Chlorpyrifos,19
P0085,2023,Kharif,Rice,0.46,2.13,4.64,2023-10-03,2024-03-01,DAP,Chlorpyrifos,13
P0085,2023,Summer,Rice,0.46,2.57,5.58,2023-07-12,2023-12-05,NPK 19:19:19,Chlorpyrifos,17
P0085,2024,Kharif,Sugarcane,0.46,0.75,1.63,2024-07-19,2024-12-14,DAP,None,10
P0085,2024,Rabi,Rice,0.46,1.1,2.39,2024-07-08,2024-11-02,Organic Compost,Chlorpyrifos,8
P0085,2024,Summer,Sugarcane,0.46,0.97,2.11,2024-11-06,2025-03-30,DAP,Tricyclazole,20
P0086,2020,Rabi,Rice,0.9,3.55,3.94,2020-06-19,2020-10-20,DAP,None,23
P0086,2020,Summer,Rice,0.9,4.29,4.77,2020-06-23,2020-10-15,Urea,None,15
P0086,2021,Rabi,Rice,0.9,5.18,5.76,2021-07-06,2021-11-02,Urea,None,15
P0086,2021,Summer,Rice,0.9,5.57,6.19,2021-06-14,2021-09-23,DAP,Tricyclazole,23
P0086,2022,Kharif,Rice,0.9,2.25,2.5,2022-11-09,2023-03-14,NPK 19:19:19,None,23
P0086,2022,Rabi,Rice,0.9,4.67,5.19,2022-11-10,2023-03-03,MOP,None,8
P0086,2022,Summer,Rice,0.9,2.9,3.22,2022-11-06,2023-02-26,Urea,Tricyclazole,21
P0086,2023,Kharif,Rice,0.9,4.99,5.54,2023-06-07,2023-09-27,Urea,None,16
P0086,2024,Kharif,Rice,0.9,3.38,3.75,2024-07-23,2024-11-06,MOP,Carbendazim,11
P0086,2024,Rabi,Rice,0.9,3.7,4.11,2024-11-06,2025-03-15,NPK 19:19:19,Carbendazim,23
P0086,2024,Summer,Rice,0.9,2.65,2.94,2024-11-28,2025-04-21,MOP,Carbendazim,13
P0087,2020,Kharif,Rice,1.82,7.52,4.13,2020-10-14,2021-01-26,MOP,None,24
P0087,2020,Rabi,Rice,1.82,8.72,4.79,2020-06-27,2020-11-05,Organic Compost,Chlorpyrifos,13
P0087,2021,Rabi,Rice,1.82,5.82,3.2,2021-07-15,2021-11-11,MOP,None,23
P0087,2022,Rabi,Rice,1.82,8.34,4.58,2022-07-17,2022-11-18,NPK 19:19:19,None,13
P0087,2022,Summer,Rice,1.82,6.73,3.7,2022-10-24,2023-02-15,DAP,Tricyclazole,25
P0087,2023,Kharif,Rice,1.82,7.86,4.32,2023-11-06,2024-02-26,MOP,None,8
P0087,2023,Rabi,Rice,1.82,10.79,5.93,2023-10-08,2024-02-17,MOP,Tricyclazole,16
P0087,2024,Kharif,Rice,1.82,8.46,4.65,2024-07-11,2024-12-07,Urea,None,15
P0087,2024,Rabi,Rice,1.82,4.04,2.22,2024-10-22,2025-02-26,NPK 19:19:19,Tricyclazole,11
P0088,2020,Kharif,Rice,0.49,1.09,2.23,2020-10-07,2021-02-13,NPK 19:19:19,None,25
P0088,2020,Rabi,Rice,0.49,2.85,5.82,2020-11-09,2021-03-15,DAP,Tricyclazole,15
P0088,2020,Summer,Rice,0.49,2.93,5.97,2020-10-22,2021-02-18,Urea,Carbendazim,24
P0088,2021,Kharif,Rice,0.49,2.03,4.14,2021-06-05,2021-10-11,DAP,None,8
P0088,2021,Rabi,Rice,0.49,1.98,4.04,2021-10-02,2022-02-23,Organic Compost,Tricyclazole,8
P0088,2022,Rabi,Groundnut,0.49,0.77,1.57,2022-06-11,2022-09-21,DAP,Tricyclazole,16
P0088,2022,Summer,Groundnut,0.49,1.08,2.21,2022-07-01,2022-11-03,NPK 19:19:19,Chlorpyrifos,8
P0088,2023,Kharif,Groundnut,0.49,0.72,1.46,2023-06-18,2023-10-04,DAP,Tricyclazole,21
P0088,2023,Rabi,Groundnut,0.49,1.24,2.54,2023-10-25,2024-02-07,Organic Compost,Tricyclazole,24
P0088,2023,Summer,Groundnut,0.49,1.42,2.9,2023-10-07,2024-02-16,Organic Compost,None,20
P0088,2024,Kharif,Groundnut,0.49,1.32,2.7,2024-11-07,2025-03-06,DAP,Tricyclazole,20
P0088,2024,Summer,Rice,0.49,2.39,4.87,2024-06-28,2024-11-17,Organic Compost,Chlorpyrifos,12
P0089,2020,Kharif,Sugarcane,1.16,3.64,3.14,2020-06-09,2020-10-28,NPK 19:19:19,None,25
P0089,2020,Rabi,Sugarcane,1.16,1.75,1.51,2020-06-14,2020-10-17,Urea,None,20
P0089,2020,Summer,Rice,1.16,5.36,4.62,2020-11-07,2021-03-24,Organic Compost,None,25
P0089,2021,Kharif,Sugarcane,1.16,2.38,2.05,2021-06-18,2021-10-05,MOP,Chlorpyrifos,15
P0089,2021,Rabi,Sugarcane,1.16,3.55,3.06,2021-06-18,2021-10-23,MOP,Carbendazim,13
P0089,2021,Summer,Rice,1.16,6.07,5.23,2021-07-01,2021-10-22,Organic Compost,Chlorpyrifos,10
P0089,2022,Kharif,Rice,1.16,7.48,6.45,2022-10-10,2023-03-02,Organic Compost,None,11
P0089,2022,Summer,Sugarcane,1.16,2.9,2.5,2022-11-01,2023-03-05,Urea,Carbendazim,25
P0089,2023,Kharif,Rice,1.16,5.09,4.39,2023-10-09,2024-02-24,MOP,Chlorpyrifos,25
P0089,2023,Rabi,Rice,1.16,5.96,5.14,2023-07-26,2023-11-06,Urea,Tricyclazole,25
P0089,2024,Kharif,Rice,1.16,7.3,6.29,2024-11-21,2025-03-25,MOP,Chlorpyrifos,11
P0089,2024,Summer,Rice,1.16,6.76,5.83,2024-06-13,2024-11-01,Organic Compost,Chlorpyrifos,24
P0090,2020,Summer,Rice,1.62,10.08,6.22,2020-06-16,2020-09-27,DAP,Tricyclazole,17
P0090,2021,Rabi,Groundnut,1.62,3.81,2.35,2021-06-17,2021-11-04,Organic Compost,None,22
P0090,2022,Summer,Groundnut,1.62,5.04,3.11,2022-10-27,2023-02-23,MOP,None,8
P0090,2023,Kharif,Rice,1.62,6.64,4.1,2023-07-21,2023-12-09,MOP,None,10
P0090,2023,Rabi,Rice,1.62,4.07,2.51,2023-11-19,2024-04-10,Organic Compost,Tricyclazole,11
P0090,2024,Kharif,Groundnut,1.62,1.75,1.08,2024-07-01,2024-11-13,DAP,None,15
P0090,2024,Rabi,Groundnut,1.62,4.88,3.01,2024-06-21,2024-11-16,NPK 19:19:19,Chlorpyrifos,16
P0091,2020,Rabi,Sugarcane,0.55,1.01,1.84,2020-07-21,2020-11-14,Organic Compost,Tricyclazole,8
P0091,2021,Rabi,Rice,0.55,3.27,5.95,2021-10-06,2022-02-25,DAP,Tricyclazole,8
P0091,2021,Summer,Rice,0.55,1.72,3.12,2021-07-15,2021-11-15,DAP,Carbendazim,22
P0091,2022,Kharif,Rice,0.55,2.71,4.92,2022-07-20,2022-11-21,NPK 19:19:19,None,12
P0091,2022,Rabi,Rice,0.55,1.43,2.6,2022-07-13,2022-11-10,MOP,None,19
P0091,2022,Summer,Sugarcane,0.55,0.66,1.2,2022-10-17,2023-03-14,Organic Compost,Tricyclazole,19
P0091,2023,Kharif,Rice,0.55,3.15,5.72,2023-06-08,2023-10-11,MOP,Chlorpyrifos,11
P0091,2023,Rabi,Sugarcane,0.55,1.06,1.92,2023-11-08,2024-03-20,NPK 19:19:19,Tricyclazole,12
P0091,2023,Summer,Rice,0.55,2.05,3.72,2023-07-14,2023-10-24,NPK 19:19:19,Tricyclazole,17
P0091,2024,Kharif,Rice,0.55,2.5,4.55,2024-10-19,2025-02-15,NPK 19:19:19,Chlorpyrifos,12
P0091,2024,Rabi,Rice,0.55,2.06,3.74,2024-07-20,2024-11-30,DAP,Tricyclazole,12
P0092,2020,Kharif,Rice,3.34,12.83,3.84,2020-11-19,2021-04-05,DAP,Carbendazim,20
P0092,2020,Rabi,Groundnut,3.34,9.62,2.88,2020-07-07,2020-11-04,NPK 19:19:19,Tricyclazole,25
P0092,2020,Summer,Groundnut,3.34,6.45,1.93,2020-11-20,2021-03-11,NPK 19:19:19,None,17
P0092,2022,Kharif,Rice,3.34,9.69,2.9,2022-07-04,2022-11-01,Organic Compost,Chlorpyrifos,10
P0092,2024,Rabi,Groundnut,3.34,9.39,2.81,2024-11-05,2025-03-24,Urea,Carbendazim,15
P0092,2024,Summer,Rice,3.34,8.45,2.53,2024-06-07,2024-10-04,DAP,Tricyclazole,18
P0093,2020,Rabi,Sugarcane,1.69,4.28,2.53,2020-07-02,2020-11-16,NPK 19:19:19,Carbendazim,20
P0093,2021,Kharif,Rice,1.69,8.1,4.79,2021-10-01,2022-01-30,DAP,None,24
P0093,2022,Rabi,Sugarcane,1.69,5.68,3.36,2022-11-14,2023-04-01,Urea,Carbendazim,25
P0093,2022,Summer,Sugarcane,1.69,3.99,2.36,2022-07-19,2022-12-15,Urea,Carbendazim,20
P0093,2023,Kharif,Rice,1.69,6.15,3.64,2023-06-16,2023-11-05,Urea,Tricyclazole,21
P0093,2023,Rabi,Sugarcane,1.69,4.88,2.89,2023-10-16,2024-02-02,MOP,None,17
P0093,2024,Kharif,Sugarcane,1.69,2.38,1.41,2024-10-04,2025-02-26,DAP,None,14
P0093,2024,Rabi,Rice,1.69,3.77,2.23,2024-11-04,2025-02-12,NPK 19:19:19,Tricyclazole,14
P0093,2024,Summer,Rice,1.69,5.1,3.02,2024-11-12,2025-02-23,Urea,Chlorpyrifos,9
P0094,2020,Summer,Rice,1.34,3.85,2.87,2020-07-17,2020-11-24,NPK 19:19:19,None,14
P0094,2022,Kharif,Rice,1.34,6.35,4.74,2022-11-10,2023-03-25,MOP,Tricyclazole,21
P0094,2022,Summer,Sugarcane,1.34,2.4,1.79,2022-07-25,2022-11-16,Urea,None,23
P0094,2023,Kharif,Rice,1.34,6.47,4.83,2023-06-26,2023-11-03,Organic Compost,Carbendazim,10
P0094,2023,Rabi,Rice,1.34,6.26,4.67,2023-07-28,2023-12-09,Urea,Carbendazim,19
P0094,2023,Summer,Rice,1.34,6.04,4.51,2023-06-20,2023-10-02,MOP,None,19
P0094,2024,Rabi,Rice,1.34,4.25,3.17,2024-10-27,2025-03-04,Organic Compost,Tricyclazole,19
P0095,2020,Kharif,Groundnut,0.38,1.16,3.05,2020-06-21,2020-10-30,Urea,None,17
P0095,2021,Kharif,Rice,0.38,0.96,2.53,2021-10-11,2022-02-07,MOP,None,15
P0095,2021,Rabi,Groundnut,0.38,0.4,1.06,2021-07-03,2021-11-14,DAP,Tricyclazole,20
P0095,2021,Summer,Rice,0.38,2.33,6.12,2021-07-17,2021-11-17,Organic Compost,Tricyclazole,16
P0095,2022,Kharif,Rice,0.38,0.78,2.06,2022-11-18,2023-04-01,NPK 19:19:19,Carbendazim,13
P0095,2022,Rabi,Rice,0.38,1.94,5.11,2022-06-13,2022-10-09,Organic Compost,Chlorpyrifos,14
P0095,2022,Summer,Rice,0.38,0.85,2.25,2022-11-05,2023-02-25,DAP,Tricyclazole,17
P0095,2023,Summer,Rice,0.38,1.63,4.28,2023-11-16,2024-02-26,Organic Compost,Tricyclazole,9
P0095,2024,Kharif,Rice,0.38,1.81,4.77,2024-06-20,2024-11-11,Organic Compost,Carbendazim,15
P0096,2020,Kharif,Rice,3.11,7.56,2.43,2020-11-13,2021-02-27,Organic Compost,Carbendazim,25
P0096,2021,Rabi,Rice,3.11,15.39,4.95,2021-06-04,2021-10-20,Urea,Carbendazim,22
P0096,2021,Summer,Rice,3.11,9.39,3.02,2021-07-01,2021-10-29,NPK 19:19:19,None,23
P0096,2022,Kharif,Rice,3.11,10.36,3.33,2022-10-23,2023-02-17,Urea,Chlorpyrifos,14
P0096,2022,Summer,Rice,3.11,17.73,5.7,2022-11-24,2023-03-08,Organic Compost,Carbendazim,15
P0096,2023,Kharif,Sugarcane,3.11,10.85,3.49,2023-11-26,2024-03-29,DAP,Tricyclazole,13
P0096,2023,Summer,Sugarcane,3.11,10.7,3.44,2023-06-12,2023-10-04,DAP,Tricyclazole,10
P0096,2024,Kharif,Rice,3.11,13.03,4.19,2024-06-05,2024-10-06,Organic Compost,Tricyclazole,8
P0096,2024,Summer,Sugarcane,3.11,6.16,1.98,2024-06-11,2024-09-22,Urea,Tricyclazole,20
P0097,2020,Rabi,Rice,1.59,6.98,4.39,2020-06-05,2020-10-29,Urea,Tricyclazole,16
P0097,2020,Summer,Rice,1.59,7.38,4.64,2020-06-28,2020-10-19,Organic Compost,None,13
P0097,2021,Rabi,Rice,1.59,3.34,2.1,2021-07-12,2021-10-28,MOP,Carbendazim,13
P0097,2021,Summer,Sugarcane,1.59,4.36,2.74,2021-10-19,2022-02-25,MOP,Chlorpyrifos,11
P0097,2022,Kharif,Rice,1.59,7.63,4.8,2022-11-02,2023-02-13,Organic Compost,Tricyclazole,9
P0097,2022,Summer,Rice,1.59,5.49,3.45,2022-11-10,2023-04-01,MOP,Chlorpyrifos,9
P0097,2023,Rabi,Rice,1.59,6.85,4.31,2023-10-11,2024-02-02,Urea,None,25
P0097,2024,Kharif,Sugarcane,1.59,3.69,2.32,2024-10-21,2025-02-20,MOP,Carbendazim,18
P0097,2024,Rabi,Sugarcane,1.59,3.96,2.49,2024-07-28,2024-11-15,MOP,Chlorpyrifos,11
P0097,2024,Summer,Sugarcane,1.59,3.21,2.02,2024-06-11,2024-11-02,Urea,Chlorpyrifos,21
P0098,2020,Rabi,Rice,1.16,2.48,2.14,2020-10-18,2021-02-22,Urea,Carbendazim,22
P0098,2020,Summer,Rice,1.16,3.0,2.59,2020-11-13,2021-02-22,MOP,None,19
P0098,2021,Kharif,Rice,1.16,5.87,5.06,2021-06-12,2021-10-02,Urea,Tricyclazole,15
P0098,2021,Rabi,Rice,1.16,3.97,3.42,2021-11-16,2022-03-02,Urea,Carbendazim,24
P0098,2021,Summer,Rice,1.16,3.65,3.15,2021-10-05,2022-01-24,Urea,Chlorpyrifos,15
P0098,2022,Kharif,Rice,1.16,2.61,2.25,2022-11-19,2023-03-15,NPK 19:19:19,Carbendazim,19
P0098,2022,Summer,Rice,1.16,3.99,3.44,2022-11-19,2023-03-02,NPK 19:19:19,None,10
P0098,2023,Kharif,Sugarcane,1.16,3.62,3.12,2023-11-24,2024-03-22,NPK 19:19:19,Chlorpyrifos,21
P0098,2023,Summer,Rice,1.16,5.49,4.73,2023-07-11,2023-12-03,MOP,Tricyclazole,20
P0098,2024,Kharif,Rice,1.16,2.58,2.22,2024-10-22,2025-02-28,DAP,Chlorpyrifos,23
P0098,2024,Rabi,Rice,1.16,6.53,5.63,2024-10-08,2025-01-16,Urea,Chlorpyrifos,13
P0099,2020,Kharif,Groundnut,0.86,2.69,3.13,2020-07-07,2020-10-27,DAP,Tricyclazole,14
P0099,2020,Rabi,Groundnut,0.86,1.48,1.72,2020-07-19,2020-11-21,Urea,Chlorpyrifos,25
P0099,2020,Summer,Rice,0.86,4.88,5.67,2020-07-25,2020-11-12,NPK 19:19:19,Tricyclazole,13
P0099,2021,Rabi,Groundnut,0.86,2.01,2.34,2021-07-08,2021-12-01,MOP,Chlorpyrifos,9
P0099,2022,Kharif,Rice,0.86,5.56,6.46,2022-06-09,2022-10-31,Urea,Tricyclazole,14
P0099,2022,Summer,Rice,0.86,5.44,6.33,2022-10-05,2023-01-26,NPK 19:19:19,None,24
P0099,2023,Rabi,Groundnut,0.86,2.72,3.16,2023-10-27,2024-02-24,MOP,Carbendazim,18
P0099,2024,Kharif,Groundnut,0.86,2.34,2.72,2024-10-14,2025-02-27,Organic Compost,None,14
P0099,2024,Rabi,Groundnut,0.86,2.4,2.79,2024-06-01,2024-09-09,NPK 19:19:19,Carbendazim,15
P0100,2020,Rabi,Groundnut,0.59,1.25,2.12,2020-07-05,2020-11-13,NPK 19:19:19,Chlorpyrifos,14
P0100,2020,Summer,Groundnut,0.59,1.96,3.32,2020-06-13,2020-10-16,NPK 19:19:19,None,22
P0100,2021,Rabi,Rice,0.59,2.07,3.51,2021-07-13,2021-10-23,MOP,Chlorpyrifos,24
P0100,2021,Summer,Groundnut,0.59,1.81,3.06,2021-10-03,2022-02-26,NPK 19:19:19,Carbendazim,9
P0100,2022,Rabi,Rice,0.59,3.19,5.41,2022-11-16,2023-04-15,Organic Compost,Chlorpyrifos,21
P0100,2022,Summer,Groundnut,0.59,1.83,3.1,2022-10-19,2023-01-27,NPK 19:19:19,Chlorpyrifos,8
P0100,2023,Kharif,Groundnut,0.59,1.57,2.66,2023-11-07,2024-03-18,MOP,Tricyclazole,16
P0100,2023,Rabi,Rice,0.59,1.89,3.2,2023-10-19,2024-02-24,Organic Compost,Tricyclazole,14
P0100,2024,Kharif,Groundnut,0.59,1.75,2.97,2024-10-27,2025-03-14,MOP,Tricyclazole,9
P0100,2024,Rabi,Rice,0.59,2.77,4.69,2024-10-01,2025-01-27,DAP,Chlorpyrifos,21
P0100,2024,Summer,Groundnut,0.59,0.78,1.33,2024-10-07,2025-01-23,DAP,Carbendazim,20
P0101,2020,Summer,Rice,0.81,2.67,3.3,2020-06-11,2020-10-28,MOP,Chlorpyrifos,16
P0101,2021,Rabi,Rice,0.81,4.17,5.15,2021-11-14,2022-04-10,DAP,Chlorpyrifos,14
P0101,2021,Summer,Rice,0.81,4.63,5.72,2021-11-10,2022-03-01,DAP,Carbendazim,20
P0101,2022,Kharif,Sugarcane,0.81,2.38,2.94,2022-06-28,2022-11-07,Organic Compost,Chlorpyrifos,12
P0101,2022,Summer,Sugarcane,0.81,1.92,2.37,2022-06-11,2022-10-31,MOP,None,20
P0101,2023,Kharif,Sugarcane,0.81,2.22,2.74,2023-06-24,2023-10-14,MOP,Carbendazim,20
P0101,2023,Summer,Rice,0.81,4.1,5.06,2023-11-01,2024-03-28,Organic Compost,Tricyclazole,22
P0101,2024,Kharif,Sugarcane,0.81,1.3,1.6,2024-07-22,2024-12-03,Urea,Tricyclazole,12
P0101,2024,Summer,Rice,0.81,3.14,3.88,2024-06-19,2024-10-06,NPK 19:19:19,Tricyclazole,12
P0102,2020,Rabi,Rice,0.91,4.62,5.08,2020-10-24,2021-03-01,NPK 19:19:19,Carbendazim,18
P0102,2020,Summer,Sugarcane,0.91,2.64,2.9,2020-10-11,2021-03-08,NPK 19:19:19,Carbendazim,11
P0102,2021,Kharif,Rice,0.91,2.95,3.24,2021-10-16,2022-02-20,Urea,None,20
P0102,2021,Rabi,Rice,0.91,5.32,5.85,2021-11-26,2022-04-08,MOP,None,19
P0102,2022,Kharif,Rice,0.91,2.54,2.79,2022-10-04,2023-01-21,MOP,Carbendazim,16
P0102,2022,Summer,Sugarcane,0.91,2.73,3.0,2022-10-01,2023-01-18,DAP,Chlorpyrifos,24
P0102,2023,Kharif,Sugarcane,0.91,1.44,1.58,2023-06-17,2023-11-13,MOP,Tricyclazole,9
P0102,2023,Rabi,Sugarcane,0.91,1.35,1.48,2023-06-08,2023-10-12,Organic Compost,Carbendazim,16
P0102,2024,Rabi,Rice,0.91,3.19,3.5,2024-07-02,2024-11-23,Urea,Chlorpyrifos,8
P0102,2024,Summer,Rice,0.91,4.56,5.01,2024-06-07,2024-10-02,Urea,Tricyclazole,10
P0103,2020,Kharif,Sugarcane,1.84,5.87,3.19,2020-11-28,2021-04-13,DAP,Carbendazim,18
P0103,2020,Rabi,Rice,1.84,6.9,3.75,2020-06-07,2020-10-08,MOP,None,17
P0103,2021,Summer,Sugarcane,1.84,6.31,3.43,2021-11-10,2022-03-22,Urea,Carbendazim,23
P0103,2022,Kharif,Rice,1.84,11.04,6.0,2022-10-22,2023-01-31,Organic Compost,None,12
P0103,2022,Rabi,Sugarcane,1.84,4.67,2.54,2022-06-06,2022-10-29,MOP,Chlorpyrifos,9
P0103,2022,Summer,Rice,1.84,11.76,6.39,2022-10-17,2023-03-04,DAP,Carbendazim,24
P0103,2023,Rabi,Rice,1.84,4.95,2.69,2023-11-07,2024-03-05,DAP,None,22
P0103,2023,Summer,Sugarcane,1.84,3.96,2.15,2023-10-18,2024-02-22,Organic Compost,Carbendazim,11
P0103,2024,Kharif,Rice,1.84,11.9,6.47,2024-11-24,2025-03-21,Organic Compost,Chlorpyrifos,14
P0103,2024,Summer,Rice,1.84,7.99,4.34,2024-10-26,2025-03-16,NPK 19:19:19,Carbendazim,11
P0104,2020,Kharif,Rice,1.82,5.44,2.99,2020-07-21,2020-12-17,NPK 19:19:19,None,19
P0104,2020,Rabi,Sugarcane,1.82,3.73,2.05,2020-10-06,2021-02-12,NPK 19:19:19,Carbendazim,24
P0104,2021,Kharif,Sugarcane,1.82,3.57,1.96,2021-07-23,2021-10-31,DAP,Chlorpyrifos,10
P0104,2021,Rabi,Rice,1.82,4.86,2.67,2021-11-18,2022-03-30,DAP,Tricyclazole,19
P0104,2021,Summer,Rice,1.82,8.5,4.67,2021-11-20,2022-04-04,Urea,Tricyclazole,12
P0104,2022,Rabi,Rice,1.82,4.62,2.54,2022-07-21,2022-11-28,Organic Compost,None,12
P0104,2022,Summer,Rice,1.82,4.09,2.25,2022-11-22,2023-04-07,NPK 19:19:19,Carbendazim,16
P0104,2023,Kharif,Sugarcane,1.82,3.09,1.7,2023-06-22,2023-11-04,NPK 19:19:19,Tricyclazole,18
P0104,2023,Rabi,Rice,1.82,6.21,3.41,2023-11-14,2024-03-24,DAP,None,25
P0104,2023,Summer,Rice,1.82,7.43,4.08,2023-11-24,2024-03-16,Urea,Carbendazim,10
P0104,2024,Rabi,Rice,1.82,9.88,5.43,2024-10-17,2025-03-04,NPK 19:19:19,Chlorpyrifos,20
P0104,2024,Summer,Rice,1.82,7.26,3.99,2024-10-18,2025-02-27,DAP,None,12
P0105,2020,Kharif,Sugarcane,3.03,4.82,1.59,2020-11-03,2021-02-20,NPK 19:19:19,None,13
P0105,2020,Summer,Rice,3.03,13.51,4.46,2020-10-24,2021-02-06,Organic Compost,None,12
P0105,2021,Kharif,Sugarcane,3.03,4.03,1.33,2021-06-17,2021-11-13,Urea,Tricyclazole,8
P0105,2021,Rabi,Sugarcane,3.03,3.39,1.12,2021-06-28,2021-10-13,Organic Compost,Chlorpyrifos,15
P0105,2021,Summer,Rice,3.03,14.33,4.73,2021-07-13,2021-11-25,DAP,Chlorpyrifos,16
P0105,2022,Kharif,Sugarcane,3.03,10.0,3.3,2022-10-20,2023-02-26,DAP,Carbendazim,9
P0105,2022,Rabi,Rice,3.03,11.7,3.86,2022-11-17,2023-04-05,Organic Compost,Chlorpyrifos,14
P0105,2023,Kharif,Rice,3.03,16.15,5.33,2023-11-15,2024-03-09,DAP,Chlorpyrifos,11
P0105,2024,Rabi,Rice,3.03,10.94,3.61,2024-11-22,2025-03-04,Urea,Tricyclazole,15
P0105,2024,Summer,Rice,3.03,11.06,3.65,2024-10-02,2025-01-29,Organic Compost,Chlorpyrifos,11
P0106,2020,Kharif,Rice,3.07,19.28,6.28,2020-06-10,2020-10-18,Urea,Chlorpyrifos,15
P0106,2020,Rabi,Rice,3.07,13.54,4.41,2020-06-07,2020-10-10,NPK 19:19:19,None,18
P0106,2020,Summer,Groundnut,3.07,7.55,2.46,2020-06-24,2020-10-04,NPK 19:19:19,Tricyclazole,22
P0106,2021,Kharif,Groundnut,3.07,9.24,3.01,2021-07-21,2021-11-17,MOP,Carbendazim,21
P0106,2021,Rabi,Rice,3.07,17.35,5.65,2021-11-16,2022-04-01,Urea,Chlorpyrifos,21
P0106,2021,Summer,Groundnut,3.07,3.59,1.17,2021-10-27,2022-02-05,DAP,Chlorpyrifos,18
P0106,2022,Kharif,Groundnut,3.07,5.8,1.89,2022-07-28,2022-11-12,NPK 19:19:19,Carbendazim,22
P0106,2022,Rabi,Groundnut,3.07,4.85,1.58,2022-07-22,2022-11-27,Organic Compost,Tricyclazole,25
P0106,2022,Summer,Groundnut,3.07,9.42,3.07,2022-06-05,2022-10-19,MOP,Carbendazim,17
P0106,2023,Kharif,Groundnut,3.07,3.78,1.23,2023-07-06,2023-11-02,MOP,None,25
P0106,2023,Summer,Groundnut,3.07,3.25,1.06,2023-11-26,2024-03-29,NPK 19:19:19,Chlorpyrifos,17
P0106,2024,Rabi,Groundnut,3.07,8.66,2.82,2024-10-13,2025-02-01,MOP,Carbendazim,25
P0107,2020,Rabi,Rice,1.18,4.71,3.99,2020-06-14,2020-09-26,MOP,None,13
P0107,2020,Summer,Rice,1.18,5.29,4.48,2020-06-13,2020-10-27,MOP,None,15
P0107,2021,Kharif,Rice,1.18,4.41,3.74,2021-10-22,2022-03-01,Urea,Carbendazim,25
P0107,2021,Summer,Groundnut,1.18,4.12,3.49,2021-10-01,2022-02-25,Organic Compost,Chlorpyrifos,25
P0107,2022,Kharif,Groundnut,1.18,3.58,3.03,2022-07-25,2022-11-03,NPK 19:19:19,Carbendazim,8
P0107,2022,Rabi,Groundnut,1.18,3.81,3.23,2022-07-04,2022-11-16,NPK 19:19:19,Tricyclazole,22
P0107,2022,Summer,Groundnut,1.18,3.99,3.38,2022-11-14,2023-03-21,Urea,Chlorpyrifos,18
P0107,2023,Kharif,Groundnut,1.18,1.58,1.34,2023-10-06,2024-01-16,DAP,Chlorpyrifos,15
P0107,2023,Summer,Rice,1.18,4.68,3.97,2023-06-07,2023-10-31,NPK 19:19:19,Chlorpyrifos,21
P0107,2024,Kharif,Rice,1.18,5.62,4.76,2024-06-16,2024-10-22,MOP,Chlorpyrifos,17
P0107,2024,Summer,Rice,1.18,3.23,2.74,2024-10-01,2025-02-17,DAP,Carbendazim,10
P0108,2020,Kharif,Groundnut,1.89,2.55,1.35,2020-10-14,2021-02-10,NPK 19:19:19,None,11
P0108,2020,Rabi,Groundnut,1.89,3.69,1.95,2020-11-25,2021-03-13,Urea,Carbendazim,20
P0108,2020,Summer,Rice,1.89,5.12,2.71,2020-10-19,2021-03-16,DAP,Tricyclazole,22
P0108,2021,Kharif,Rice,1.89,4.16,2.2,2021-06-10,2021-10-26,DAP,Carbendazim,8
P0108,2021,Rabi,Rice,1.89,9.92,5.25,2021-10-03,2022-02-26,DAP,Carbendazim,17
P0108,2021,Summer,Rice,1.89,5.31,2.81,2021-11-16,2022-03-05,Organic Compost,Chlorpyrifos,8
P0108,2022,Rabi,Groundnut,1.89,3.19,1.69,2022-06-09,2022-10-10,Urea,Carbendazim,23
P0108,2023,Kharif,Groundnut,1.89,3.12,1.65,2023-10-03,2024-01-18,Organic Compost,Tricyclazole,24
P0108,2023,Rabi,Rice,1.89,11.23,5.94,2023-07-03,2023-10-19,Urea,Carbendazim,8
P0108,2023,Summer,Rice,1.89,9.32,4.93,2023-07-15,2023-11-23,NPK 19:19:19,None,24
P0108,2024,Rabi,Rice,1.89,9.92,5.25,2024-06-02,2024-09-16,Organic Compost,Tricyclazole,15
P0109,2021,Summer,Sugarcane,1.69,5.68,3.36,2021-07-21,2021-11-04,Urea,Tricyclazole,25
